skill_id,skill_name,class_id,tier,type,cost_mp,cost_hp,cooldown_s,startup_f,active_f,recovery_f,hit_interval_f,hitbox,range_m,angle_deg,damage_mult,damage_type,hits,hitstun_f,knockback_m,launch_v,status,armor,invincible_f,sweep,intercept,channel,cancel_min_tier,jump_cancel,special,notes,learn_level,acq_type,animation,vfx,sound
ASN_PAS_001,暗杀艺术,ASN,PAS,passive,0,0,0,-,-,-,-,none,-,-,0,none,-,0,0,-,none,none,-,0,0,0,-,0,背击额外+20%(合计×1.44),转职被动（原著）,20,job_change,AM_ASN_PAS_001,VX_ASN_PAS_001,SD_ASN_PAS_001
ASN_PAS_002,空跃,ASN,PAS,passive,0,0,0,-,-,-,-,none,-,-,0,none,-,0,0,-,none,none,-,0,0,0,-,0,空中再次使用一次跳跃,15级被动（原著）,15,normal,AM_ASN_PAS_002,VX_ASN_PAS_002,SD_ASN_PAS_002
THF_BAS_001,短剑一段,THF,BAS,basic,0,0,0,7,2,10,-,box:0.7x0.7x1.6,1.6,-,0.28,phys,1,10,0,-,none,none,-,0,0,0,any,0,-,Skill-Spec补全:GDD缺普攻链,1,normal,AM_THF_BAS_001,VX_THF_BAS_001_HIT,SD_THF_BAS_001_HIT
THF_BAS_002,短剑二段,THF,BAS,basic,0,0,0,7,2,10,-,box:0.7x0.7x1.6,1.6,-,0.30,phys,1,10,0,-,none,none,-,0,0,0,any,0,-,GDD-GAP,1,normal,AM_THF_BAS_002,VX_THF_BAS_002_HIT,SD_THF_BAS_002_HIT
THF_BAS_003,短剑三段,THF,BAS,basic,0,0,0,9,3,12,-,box:0.8x0.8x1.8,1.8,-,0.42,phys,1,14,1.0,-,none,none,-,0,0,0,any,0,-,GDD-GAP,1,normal,AM_THF_BAS_003,VX_THF_BAS_003_HIT,SD_THF_BAS_003_HIT
THF_T1_001,潜行,THF,T1,buff,45,0,20,6,持续,8,-,none,-,-,0,none,-,0,0,-,none,none,-,0,0,0,any,0,完全隐身:移速60%(满阶85%);攻击/耗耐解除,正面2m内不可发起,5,normal,AM_THF_T1_001,VX_THF_T1_001,SD_THF_T1_001
THF_T1_002,陷阱扣,THF,T1,deploy,45,0,12,12,-,8,-,deploy:r1.5:触发,12.0,-,0,none,-,0,0,-,root:1.5s;打断攻击,none,none,0,0,0,-,0,限制移动+打断攻击,不打断技能（原著）,1,normal,AM_THF_T1_002,VX_THF_T1_002,SD_THF_T1_002
THF_T2_001,毒云陷阱,THF,T2,deploy,60,0,14,12,-,10,-,deploy:r2.5:触发,12.0,-,1.00,dark,-,10,0,-,poison:35:持续;僵直0.3s,none,none,0,0,0,-,0,持续中毒+触发小僵直,-,10,normal,AM_THF_T2_001,VX_THF_T2_001_HIT,SD_THF_T2_001_HIT
THF_T2_002,火焰陷阱,THF,T2,deploy,60,0,14,12,-,10,-,deploy:r2.5:触发,12.0,-,1.11,fire,-,15,0,-,burn:50:持续,none,none,0,0,0,-,0,伤害高且持续,不限制行动（原著）,15,normal,AM_THF_T2_002,VX_THF_T2_002_HIT,SD_THF_T2_002_HIT
THF_T3_001,沙暴陷阱,THF,T3,deploy,75,0,20,14,-,12,-,deploy:r3.0:触发,12.0,-,0.55,phys,-,15,0,-,blind:3s,none,none,0,0,0,-,0,伤害+失明,高阶陷阱,35,job_change,AM_THF_T3_001,VX_THF_T3_001_HIT,SD_THF_T3_001_HIT
THF_T3_002,暗影陷阱,THF,T3,deploy,85,0,25,14,-,12,-,deploy:r2.0:触发+瞬移,12.0,-,0,none,-,0,0,-,none,none,-,0,0,0,-,0,触发后盗贼立即出现在陷阱位置,陷阱即传送门（原著）,40,job_change,AM_THF_T3_002,VX_THF_T3_002,SD_THF_T3_002
THF_T1_003,陷阱解除,THF,T1,active,25,0,8,8,-,8,-,circle:r3.0,3.0,-,0,none,-,0,0,-,none,none,-,0,0,0,any,0,拔除非己方陷阱,反制陷阱系,25,job_change,AM_THF_T1_003,VX_THF_T1_003,SD_THF_T1_003
THF_T2_003,脱逃,THF,T2,buff,55,0,25,6,持续,8,-,none,-,-,0,none,-,0,0,-,none,none,-,0,0,0,any,0,下一次所受攻击无效化(满阶100%),一次免击,25,job_change,AM_THF_T2_003,VX_THF_T2_003,SD_THF_T2_003
THF_T2_004,偷袭,THF,T2,active,60,0,12,10,3,12,-,box:0.8x0.8x1.8,1.8,-,1.20,phys,1,0,0,-,僵直:3s,none,none,0,0,0,T2+,0,二倍刺杀伤害,潜行起手技,20,job_change,AM_THF_T2_004,VX_THF_T2_004_HIT,SD_THF_T2_004_HIT
THF_T2_005,闷棍,THF,T2,active,55,0,18,10,-,10,-,box:0.7x0.7x1.5,1.5,-,0.30,phys,1,0,0,-,stun:1.5s,none,none,0,0,0,T2+,0,眩晕,背击窗口×1.2,25,job_change,AM_THF_T2_005,VX_THF_T2_005_HIT,SD_THF_T2_005_HIT
THF_PAS_001,陷阱精通,THF,PAS,passive,0,0,0,-,-,-,-,none,-,-,0,none,-,0,0,-,none,none,-,0,0,0,-,0,潜行状态可设陷阱不解除,转职被动（原著）,20,job_change,AM_THF_PAS_001,VX_THF_PAS_001,SD_THF_PAS_001
NJA_BAS_001,忍刀一段,NJA,BAS,basic,0,0,0,8,2,11,-,box:0.8x0.8x1.8,1.8,-,0.29,phys,1,11,0,-,none,none,-,0,0,0,any,0,-,Skill-Spec补全:刀+鞘双持判定,1,normal,AM_NJA_BAS_001,VX_NJA_BAS_001_HIT,SD_NJA_BAS_001_HIT
NJA_BAS_002,忍刀二段,NJA,BAS,basic,0,0,0,8,2,11,-,box:0.8x0.8x1.8,1.8,-,0.31,phys,1,11,0,-,none,none,-,0,0,0,any,0,-,GDD-GAP,1,normal,AM_NJA_BAS_002,VX_NJA_BAS_002_HIT,SD_NJA_BAS_002_HIT
NJA_BAS_003,忍刀三段,NJA,BAS,basic,0,0,0,9,3,12,-,fan:r1.8:a100,1.8,100,0.35,phys,1,13,0,-,none,none,-,0,0,0,any,0,-,GDD-GAP,1,normal,AM_NJA_BAS_003,VX_NJA_BAS_003_HIT,SD_NJA_BAS_003_HIT
NJA_BAS_004,忍刀四段,NJA,BAS,basic,0,0,0,12,3,15,-,fan:r1.8:a100,1.8,100,0.45,phys,1,14,1.2,-,none,none,-,0,0,0,any,0,-,GDD-GAP,1,normal,AM_NJA_BAS_004,VX_NJA_BAS_004_HIT,SD_NJA_BAS_004_HIT
NJA_T1_001,断灭,NJA,T1,active,35,0,6,12,4,14,-,fan:r1.8:a90,1.8,90,0.82,phys,1,0,0,7.0,none,none,-,0,0,0,T1+,0,-,忍刀起浮,1,normal,AM_NJA_T1_001,VX_NJA_T1_001_HIT,SD_NJA_T1_001_HIT
NJA_T1_002,手里剑,NJA,T1,active,25,0,3,8,-,8,-,proj:35m/s:12m,12.0,-,0.70,phys,1,8,0,-,none,none,-,0,1,0,any,0,操作可一次发射1-3枚,忍具×10/局,5,normal,AM_NJA_T1_002,VX_NJA_T1_002_HIT,SD_NJA_T1_002_HIT
NJA_T2_001,疾风手里剑,NJA,T2,active,45,0,8,10,-,10,-,proj:45m/s:14m,14.0,-,1.05,phys,1,14,0,-,none,none,-,0,1,0,T2+,0,手里剑加强版,忍具,25,job_change,AM_NJA_T2_001,VX_NJA_T2_001_HIT,SD_NJA_T2_001_HIT
NJA_T1_003,忍具·烟玉,NJA,T1,active,40,0,10,6,3s,8,-,zone:r3.0:3s,3.0,-,0,none,-,0,0,-,blind:烟内,none,none,0,0,0,any,0,一瞬间炸满全场,忍具×3/局;范围小,15,normal,AM_NJA_T1_003,VX_NJA_T1_003,SD_NJA_T1_003
NJA_T1_004,忍具·撒菱,NJA,T1,deploy,35,0,12,8,-,8,-,deploy:r1.5,8.0,-,0.70,phys,-,0,0,-,slow:40%:4s,none,none,0,0,0,-,0,踩中移动力受损,忍具×2/局,20,job_change,AM_NJA_T1_004,VX_NJA_T1_004_HIT,SD_NJA_T1_004_HIT
NJA_T2_002,影分身术,NJA,T2,active,60,0,16,14,8s,10,-,self:假身+真身换位,4.0,-,0,none,-,0,0,-,none,none,-,0,0,0,any,0,假身吸引敌人;PVP常当瞬移用,20级以下唯一需结印,10,normal,AM_NJA_T2_002,VX_NJA_T2_002,SD_NJA_T2_002
NJA_T2_003,忍法·火炎斩,NJA,T2,active,55,0,11,12,-,12,-,fan:r2.0:a110,2.0,110,1.16,fire,1,14,0,-,burn:50:3s,none,none,0,0,0,T2+,0,忍刀出鞘化身火焰,-,25,job_change,AM_NJA_T2_003,VX_NJA_T2_003_HIT,SD_NJA_T2_003_HIT
NJA_T2_004,忍法·空蝉双杀,NJA,T2,active,60,0,12,12,6,14,3,fan:r2.0:a160,2.0,160,0.59,phys,2,12,0,-,none,none,-,0,0,0,T2+,0,刀与鞘交叉分袭左右,可操作打同一目标,30,job_change,AM_NJA_T2_004,VX_NJA_T2_004_HIT,SD_NJA_T2_004_HIT
NJA_T2_005,忍法·雀落,NJA,T2,active,60,0,13,10,-,10,-,fan:r2.2:a120,2.2,120,1.15,phys,1,14,0,-,none,none,-,0,0,0,T2+,0,方向角度随操作任意改变;收招无僵直,45级（原著）,45,job_change,AM_NJA_T2_005,VX_NJA_T2_005_HIT,SD_NJA_T2_005_HIT
NJA_T3_001,背身缚首术,NJA,T3,grab,85,0,24,14,-,16,-,cone:r2.0:a120,2.0,120,1.84,phys,1,0,0,-,none,none,-,0,0,0,T3+,0,需背身120°;绳索套颈背投,50级前（原著）,30,job_change,AM_NJA_T3_001,VX_NJA_T3_001_HIT,SD_NJA_T3_001_HIT
NJA_T3_002,地心斩首术,NJA,T3,active,95,0,28,16,5s,14,-,circle:r2.5:头顶,2.5,-,1.88,phys,1,0,0,7.5,none,none,invincible:地底16-146f,0,0,0,T3+,0,地底潜伏;小幅移动;每局2次,忍刀鞘作吸管（原著35级）,35,job_change,AM_NJA_T3_002,VX_NJA_T3_002_HIT,SD_NJA_T3_002_HIT
NJA_T3_003,忍法·百流斩,NJA,T3,active,90,0,26,16,-,14,-,proj:水牢:r2.0:6s,10.0,-,1.50,ice,1,0,0,-,水牢:封印移动类技能:6s,none,none,0,0,1,T3+,0,内部破坏无效,满阶半分钟→arena6s,40,job_change,AM_NJA_T3_003,VX_NJA_T3_003_HIT,SD_NJA_T3_003_HIT
NJA_T3_004,忍法·遁身之术,NJA,T3,buff,90,0,30,10,8s,10,-,none,-,-,0,none,-,0,0,-,none,none,-,0,0,0,any,0,不降移速+可用任何技能+移动攻击全无声,满阶30s→arena8s,40,job_change,AM_NJA_T3_004,VX_NJA_T3_004,SD_NJA_T3_004
NJA_T3_005,忍法·替身术,NJA,T3,active,85,0,30,6,-,6,-,self:随机8m,8.0,-,0,none,-,0,0,-,none,none,invincible:6-12f,0,0,0,any,0,被打瞬间自动触发:草人替身+真身随机传送,随机是双刃剑,30,job_change,AM_NJA_T3_005,VX_NJA_T3_005,SD_NJA_T3_005
NJA_T2_006,忍法·缩地术,NJA,T2,active,55,0,14,6,-,8,-,self,6.0,-,0,none,-,0,0,-,none,none,-,0,0,0,any,0,一步跨出刹那拉近,位移6m,25,job_change,AM_NJA_T2_006,VX_NJA_T2_006,SD_NJA_T2_006
NJA_T3_006,忍法·乱身冲,NJA,T3,active,80,0,24,8,-,10,-,self:三段2m×3,6.0,-,0,none,-,0,0,-,none,none,invincible:8-20f,0,0,0,any,0,高速移动追袭:空中如闪烁,可变向,35,job_change,AM_NJA_T3_006,VX_NJA_T3_006,SD_NJA_T3_006
NJA_T4_001,忍法·樱杀碎月,NJA,T4,active,160,0,55,18,-,20,-,cone:r8:a60,8.0,60,2.51,phys,-,20,0,-,none,none,-,0,1,0,T4+,0,忍刀幻化细碎樱花席卷,75级多段,75,job_change,AM_NJA_T4_001,VX_NJA_T4_001_HIT,SD_NJA_T4_001_HIT
NJA_T4_002,忍法·爆炎龙,NJA,T4,active,160,0,55,20,-,18,-,line:10m,10.0,-,2.53,fire,1,25,1.0,-,burn:60:4s,none,none,0,0,1,T4+,0,三角结印:结印强化+20%范围,75级,75,job_change,AM_NJA_T4_002,VX_NJA_T4_002_HIT,SD_NJA_T4_002_HIT
NJA_U_001,忍法·影舞,NJA,U,active,280,0,120,22,12s,24,-,self:分身×3,12.0,-,0,none,-,0,0,-,none,SA:0-22f,-,0,0,0,none,0,多活动影分身;影舞之心切换(1s CD);标杆被杀自动转移,70级觉醒,70,job_change,AM_NJA_U_001,VX_NJA_U_001,SD_NJA_U_001
WRK_BAS_001,暗影弹,WRK,BAS,basic,0,0,0,9,1,10,-,proj:28m/s:15m,15,-,0.30,dark,1,10,0,-,none,none,-,0,1,0,any,0,-,GDD14.20.4,1,normal,AM_WRK_BAS_001,VX_WRK_BAS_001_HIT,SD_WRK_BAS_001_HIT
WRK_T1_001,诅咒之箭,WRK,T1,active,45,0,7,14,-,12,-,proj:26m/s:18m,18,-,0.08,dark,13,10,0,-,none,none,-,0,1,0,T1+,0,吟唱可蓄力:13枚→满蓄26枚,箭数翻倍（原著）；v0.4压线：有效倍率3.90→1.00（T1名义带上限；13枚箭单枚0.077，持续型光束语义）,10,normal,AM_WRK_T1_001,VX_WRK_T1_001_HIT,SD_WRK_T1_001_HIT
WRK_T1_002,燃烧箭矢,WRK,T1,active,40,0,6,12,-,10,-,proj:30m/s:18m,18,-,0.82,fire,1,12,0,-,burn:40:3s,none,none,0,0,1,T1+,0,短暂吟唱,黑色火焰箭,5,normal,AM_WRK_T1_002,VX_WRK_T1_002_HIT,SD_WRK_T1_002_HIT
WRK_T1_003,切割术,WRK,T1,active,40,0,5,8,-,8,-,proj:32m/s:15m,15,-,0.84,dark,1,10,0,-,none,none,-,0,0,0,T1+,0,瞬发咒术,-,1,normal,AM_WRK_T1_003,VX_WRK_T1_003_HIT,SD_WRK_T1_003_HIT
WRK_T2_001,腐蚀术,WRK,T2,active,55,0,12,12,-,10,-,proj:28m/s:16m,16,-,1.05,dark,1,12,0,-,破防:目标DEF-15%:8s,none,none,0,0,1,T2+,0,-,-,15,normal,AM_WRK_T2_001,VX_WRK_T2_001_HIT,SD_WRK_T2_001_HIT
WRK_T2_002,巫毒术,WRK,T2,active,60,0,14,12,-,10,-,proj:26m/s:16m,16,-,1.04,dark,1,10,0,-,poison:40:8s,none,none,0,0,1,T2+,0,持续掉血状态,-,20,job_change,AM_WRK_T2_002,VX_WRK_T2_002_HIT,SD_WRK_T2_002_HIT
WRK_T2_003,吸血术,WRK,T2,active,65,0,14,14,-,12,-,proj:26m/s:16m,16,-,1.11,dark,1,12,0,-,吸血:治疗自身×1.1,none,none,0,0,1,T2+,0,状态类咒术,-,25,job_change,AM_WRK_T2_003,VX_WRK_T2_003_HIT,SD_WRK_T2_003_HIT
WRK_T2_004,死灵纠缠,WRK,T2,active,65,0,14,12,-,12,-,proj:28m/s:16m,16,-,1.07,dark,1,30,0,-,none,none,-,0,1,0,T2+,0,状态类咒术,硬直30f,25,job_change,AM_WRK_T2_004,VX_WRK_T2_004_HIT,SD_WRK_T2_004_HIT
WRK_T2_005,束缚术,WRK,T2,active,70,0,16,14,2s,12,-,proj:24m/s:16m,16,-,1.00,dark,1,0,0,-,root:2.0s:可拖拽,none,none,0,0,1,T2+,0,弯曲黑光缠绕;操纵手控,原著5s→arena2s,30,job_change,AM_WRK_T2_005,VX_WRK_T2_005_HIT,SD_WRK_T2_005_HIT
WRK_T3_001,暗影烈焰,WRK,T3,active,90,0,22,16,-,14,-,proj:26m/s:18m,18,-,1.79,dark,1,20,0,-,burn:暗火:2s一跳6s;打断吟唱,none,none,0,0,1,T3+,0,暗为主火为辅,持续状态伤害,35,job_change,AM_WRK_T3_001,VX_WRK_T3_001_HIT,SD_WRK_T3_001_HIT
WRK_T3_002,混乱之雨,WRK,T3,active,95,0,24,18,-,14,-,circle:r3.5,3.5,-,0.55,dark,-,15,0,-,confuse:3s@60%,none,none,0,0,1,T3+,0,指令混乱:不强制失控,每局对同一目标1次,40,job_change,AM_WRK_T3_002,VX_WRK_T3_002_HIT,SD_WRK_T3_002_HIT
WRK_T3_003,魔镜,WRK,T3,deploy,95,0,25,14,8s,12,-,deploy:r1.5:悬浮:HP300,10.0,-,0,none,-,0,0,-,反射法术,none,none,0,0,0,-,0,反弹所有法术攻击效果,可由施术者移动悬浮,35,job_change,AM_WRK_T3_003,VX_WRK_T3_003,SD_WRK_T3_003
WRK_T3_004,操纵术,WRK,T3,active,100,0,25,14,持续,12,-,proj:锁链:16m,16.0,-,0,none,-,0,0,-,操纵目标移动,none,none,0,0,1,T3+,0,活物加成;牵连可被攻击斩断;持续耗蓝,傀儡师玩法,40,job_change,AM_WRK_T3_004,VX_WRK_T3_004,SD_WRK_T3_004
WRK_T3_005,黑暗之爪,WRK,T3,grab,90,0,22,14,-,16,-,box:1.0x1.0x2.0,2.0,-,0.95,dark,1,0,0,-,none,none,-,0,0,0,T3+,0,强制抓取;混乱状态目标几率被撞出,-,35,job_change,AM_WRK_T3_005,VX_WRK_T3_005_HIT,SD_WRK_T3_005_HIT
WRK_T3_006,鬼影缠身,WRK,T3,active,95,0,24,16,6s,14,20,proj:26m/s:16m,16,-,1.50,dark,-,10,0,-,附身DoT,none,none,0,0,1,T3+,0,结束后33%伤害补充为术士生命,攻防一体,40,job_change,AM_WRK_T3_006,VX_WRK_T3_006_HIT,SD_WRK_T3_006_HIT
WRK_T4_001,击魂术,WRK,T4,active,120,0,45,18,-,14,-,proj:30m/s:18m,18,-,2.34,dark,1,0,0,-,出神:操作无效:1.2s,none,none,0,0,1,T4+,0,可打断任何动作（不只是吟唱）,强打断,50,job_change,AM_WRK_T4_001,VX_WRK_T4_001_HIT,SD_WRK_T4_001_HIT
WRK_T4_002,死亡之门,WRK,T4,active,160,0,55,20,-,20,-,portal:r3.0:触手18身位,18.0,-,2.49,dark,1,25,0,-,拉拽入门内,none,none,0,0,0,T4+,0,自动追击方圆18身位,70级,70,job_change,AM_WRK_T4_002,VX_WRK_T4_002_HIT,SD_WRK_T4_002_HIT
WRK_T4_003,幽魂缠绕,WRK,T4,deploy,165,0,55,18,8s,16,-,zone:r6.0:8s,6.0,-,2.30,dark,-,10,0,-,slow:强;禁闪现,none,none,0,0,0,T4+,0,瞬移/影分身/机械旋翼等全部被打断扯住,75级,75,job_change,AM_WRK_T4_003,VX_WRK_T4_003_HIT,SD_WRK_T4_003_HIT
WRK_U_001,六星光牢,WRK,U,active,280,0,150,26,3.5s,24,-,circle:r2.0,16.0,-,0,dark,-,0,0,-,禁足:完全禁足3.5s:无法解除,none,none,0,0,0,none,0,荣耀第一禁足技能;击杀施术者也不消失,每场1次（原著）,70,job_change,AM_WRK_U_001,VX_WRK_U_001,SD_WRK_U_001
PRI_BAS_001,圣光弹,PRI,BAS,basic,0,0,0,9,1,10,-,proj:28m/s:16m,16,-,0.30,light,1,10,0,-,none,none,-,0,1,0,any,0,-,Skill-Spec补全:GDD缺普攻链行,1,normal,AM_PRI_BAS_001,VX_PRI_BAS_001_HIT,SD_PRI_BAS_001_HIT
PRI_T1_001,圣光惩击,PRI,T1,active,40,0,6,10,-,12,-,proj:30m/s:16m,16,-,0.88,light,1,12,0,-,none,none,-,0,1,0,T1+,0,主输出手段,-,25,job_change,AM_PRI_T1_001,VX_PRI_T1_001_HIT,SD_PRI_T1_001_HIT
PRI_T1_002,治疗术,PRI,T1,heal,60,0,0,24,-,12,-,ally:单体,20.0,-,800,heal,-,0,0,-,none,none,-,0,0,1,any,0,吟唱最短:无CD:回复最少,1v1自疗效率40%（原著5级）,5,normal,AM_PRI_T1_002,VX_PRI_T1_002_HIT,SD_PRI_T1_002_HIT
PRI_T2_001,大回复术,PRI,T2,heal,80,0,8,35,-,14,-,ally:单体,20.0,-,1400,heal,-,0,0,-,none,none,-,0,0,1,any,0,中档吟唱,-,35,job_change,AM_PRI_T2_001,VX_PRI_T2_001_HIT,SD_PRI_T2_001_HIT
PRI_T3_001,圣言回复,PRI,T3,heal,110,0,15,55,-,16,-,ally:单体,20.0,-,2200,heal,-,0,0,-,none,none,-,0,0,1,any,0,吟唱最长回复最多,-,40,job_change,AM_PRI_T3_001,VX_PRI_T3_001_HIT,SD_PRI_T3_001_HIT
PRI_T2_002,小治愈术,PRI,T2,heal,70,0,25,8,-,10,-,ally:单体,20.0,-,900,heal,-,0,0,-,none,none,-,0,0,0,any,0,瞬发:CD长,仇恨极高（原著）,5,normal,AM_PRI_T2_002,VX_PRI_T2_002_HIT,SD_PRI_T2_002_HIT
PRI_T3_002,大治愈术,PRI,T3,heal,110,0,40,8,-,10,-,ally:单体,20.0,-,1600,heal,-,0,0,-,none,none,-,0,0,0,any,0,瞬发:CD长,-,40,job_change,AM_PRI_T3_002,VX_PRI_T3_002_HIT,SD_PRI_T3_002_HIT
PRI_U_001,圣言治愈,PRI,U,heal,220,0,90,8,-,10,-,ally:单体,20.0,-,2400,heal,-,0,0,-,none,none,-,0,0,0,any,0,治疗量澎湃无双:瞬发,CD90s,55,job_change,AM_PRI_U_001,VX_PRI_U_001_HIT,SD_PRI_U_001_HIT
PRI_T2_003,催眠术,PRI,T2,active,75,0,20,18,-,14,-,proj:22m/s:18m,18,-,1.00,dark,1,0,0,-,sleep:2.5s:受击即醒,none,none,0,0,1,T2+,0,必须正对目标:背身无效,原著催眠术（考据归牧师）,30,job_change,AM_PRI_T2_003,VX_PRI_T2_003_HIT,SD_PRI_T2_003_HIT
PRI_T2_004,神圣之火,PRI,T2,active,70,0,14,14,5s,12,20,proj:26m/s:16m:地面燃烧,16,-,1.02,light,-,10,0,-,技能封印:3s;burn:递减,none,none,0,0,1,T2+,0,释放处保持5s燃烧:触碰全效发动,完整机制（原著30级）,30,job_change,AM_PRI_T2_004,VX_PRI_T2_004_HIT,SD_PRI_T2_004_HIT
PRI_T2_005,净化,PRI,T2,active,60,0,12,10,-,10,-,ally:单体,20.0,-,0,none,-,0,0,-,驱散全部异状态,none,invincible:0-6f,0,0,0,any,0,1v1自体/团战友军,0.3s无敌帧,20,job_change,AM_PRI_T2_005,VX_PRI_T2_005,SD_PRI_T2_005
PRI_T3_003,天使之翼,PRI,T3,buff,70,0,25,10,6s,10,-,self:滞空,-,-,0,none,-,0,0,-,none,none,-,0,0,0,any,0,滞空不落地:可平移不可上升,下降=取消,35,job_change,AM_PRI_T3_003,VX_PRI_T3_003,SD_PRI_T3_003
PRI_T1_003,专注,PRI,T1,active,40,0,15,8,-,8,-,self,-,-,0,none,-,0,0,-,none,none,-,0,0,0,any,0,解除被嘲讽状态,对骑士挑衅的答案,15,normal,AM_PRI_T1_003,VX_PRI_T1_003,SD_PRI_T1_003
PRI_T3_004,神佑之光,PRI,T3,channel,130,0,30,40,4s,16,20,aura:r5.0,5.0,-,1200,heal,-,0,0,-,none,none,-,0,0,1,any,0,吟唱光幕内所有角色含自己,耗蓝可观性价比不高（原著）,45,job_change,AM_PRI_T3_004,VX_PRI_T3_004_HIT,SD_PRI_T3_004_HIT
PRI_T4_001,圣诫之光,PRI,T4,active,130,0,50,16,6s,14,-,aura:r4.0,4.0,-,0,light,-,0,0,-,目标所受伤害+30%:6s,none,none,0,0,0,any,0,增伤光环,可给队友铺伤害,50,job_change,AM_PRI_T4_001,VX_PRI_T4_001,SD_PRI_T4_001
PRI_T3_005,希望祷言,PRI,T3,heal,0,0,60,40,-,12,-,ally:单体,20.0,-,30%蓝,none,-,0,0,-,none,none,-,0,0,1,any,0,回蓝30-60%,原著CD10min→arena60s,50,job_change,AM_PRI_T3_005,VX_PRI_T3_005_HIT,SD_PRI_T3_005_HIT
GAN_BAS_001,权杖击一段,GAN,BAS,basic,0,0,0,10,3,13,-,fan:r2.2:a90,2.2,90,0.34,phys,1,12,0,-,none,none,-,0,0,0,any,0,-,Skill-Spec补全:GDD缺普攻链,1,normal,AM_GAN_BAS_001,VX_GAN_BAS_001_HIT,SD_GAN_BAS_001_HIT
GAN_BAS_002,权杖击二段,GAN,BAS,basic,0,0,0,11,3,14,-,fan:r2.2:a100,2.2,100,0.38,phys,1,14,1.0,-,none,none,-,0,0,0,any,0,-,GDD-GAP,1,normal,AM_GAN_BAS_002,VX_GAN_BAS_002_HIT,SD_GAN_BAS_002_HIT
GAN_T1_001,圣光打,GAN,T1,counter,45,0,8,12,4,14,-,cone:r2.2:a120,2.2,120,0.55,phys,1,20,2.0,-,none,none,-,0,0,0,any,0,将攻击完全打飞:物理法术通吃,弹开（原著）,20,job_change,AM_GAN_T1_001,VX_GAN_T1_001_HIT,SD_GAN_T1_001_HIT
GAN_T1_002,恢复术,GAN,T1,heal,55,0,20,10,18s,10,-,self,-,-,200,heal,-,0,0,-,none,none,-,0,0,0,any,0,每3s回复一次:满阶18s,持续自回（原著）,5,normal,AM_GAN_T1_002,VX_GAN_T1_002_HIT,SD_GAN_T1_002_HIT
GAN_T1_003,生命激活,GAN,T1,buff,50,0,25,10,8s,10,-,self,-,-,0,none,-,0,0,-,none,none,-,0,0,0,any,0,生命自回加速+100%/跳,配合回血装备（原著）,20,job_change,AM_GAN_T1_003,VX_GAN_T1_003,SD_GAN_T1_003
GAN_T1_004,坚定意志,GAN,T1,buff,45,0,20,8,12s,8,-,self,-,-,0,none,-,0,0,-,none,none,-,0,0,0,any,0,自身DEF+15%,-,20,job_change,AM_GAN_T1_004,VX_GAN_T1_004,SD_GAN_T1_004
GAN_T2_001,圣盾术,GAN,T2,buff,80,0,25,12,4s,12,-,circle:r2.5,2.5,-,0,none,-,0,0,-,none,none,-,0,0,0,any,0,完全免伤4s:移动即取消,完全防御（原著）,20,job_change,AM_GAN_T2_001,VX_GAN_T2_001,SD_GAN_T2_001
GAN_T2_002,净化,GAN,T2,active,60,0,14,10,-,10,-,self,-,-,0,none,-,0,0,-,驱散:初阶1个→满阶3个,none,none,0,0,0,any,0,驱除异状态,与牧师净化区分：次数成长,20,job_change,AM_GAN_T2_002,VX_GAN_T2_002,SD_GAN_T2_002
GAN_T3_001,极限生存,GAN,T3,buff,90,0,35,10,8s,10,-,self,-,-,0,none,-,0,0,-,none,none,-,0,0,0,any,0,HP<30%触发:DEF+25%+恢复加速,绝境技,20,job_change,AM_GAN_T3_001,VX_GAN_T3_001,SD_GAN_T3_001
GAN_T3_002,守护美德,GAN,T3,active,90,0,30,12,8s,12,-,aura:r5.0,5.0,-,0,none,-,0,0,-,none,none,-,0,0,0,any,0,罩内队友减伤20%(1v1自身15%),团战定位技,15,normal,AM_GAN_T3_002,VX_GAN_T3_002,SD_GAN_T3_002
GAN_U_001,天使威光,GAN,U,active,280,0,120,26,-,24,-,circle:r5.0,5.0,-,4.20,light,1,0,4.0,-,none,SSA:0-26f,-,0,0,0,none,0,无视霸体击退,原著CD2:45→arena120s,20,job_change,AM_GAN_U_001,VX_GAN_U_001_HIT,SD_GAN_U_001_HIT
KNI_BAS_001,剑盾一段,KNI,BAS,basic,0,0,0,10,3,14,-,fan:r2.0:a90,2.0,90,0.35,phys,1,12,0,-,none,none,-,0,0,0,any,0,-,v0.2值沿用,1,normal,AM_KNI_BAS_001,VX_KNI_BAS_001_HIT,SD_KNI_BAS_001_HIT
KNI_BAS_002,剑盾二段,KNI,BAS,basic,0,0,0,11,3,15,-,fan:r2.0:a90,2.0,90,0.38,phys,1,14,0,-,none,none,-,0,0,0,any,0,-,-,1,normal,AM_KNI_BAS_002,VX_KNI_BAS_002_HIT,SD_KNI_BAS_002_HIT
KNI_BAS_003,盾击收尾,KNI,BAS,basic,0,0,0,14,4,18,-,fan:r2.0:a100,2.0,100,0.50,phys,1,16,1.5,-,none,none,-,0,0,0,any,0,-,盾击击退收尾,1,normal,AM_KNI_BAS_003,VX_KNI_BAS_003_HIT,SD_KNI_BAS_003_HIT
